1006	1506	736	402
857	1521	918	1382
1167	550	1899	1894
729	36	245	868
315	1516	1832	1138
1218	709	1287	137
1118	586	170	1472
1594	1943	914	959
1767	1538	1678	250
557	1689	1839	500
1069	46	832	1081
1603	1340	299	1998
560	712	1504	586
1619	1838	1138	508
900	1321	1130	947
1077	1781	926	1791
1656	768	1372	1387
1307	1264	269	1431
979	133	632	861
1951	1125	1897	438
594	1512	691	1252
565	1464	1885	1512
439	110	415	1853
497	1906	933	1191
1851	1393	1733	1375
1905	1131	391	1855
753	384	54	401
74	1581	942	1836
1853	1241	646	870
115	289	943	875
1672	791	1576	1149
511	1982	398	815
89	248	724	470
1117	294	1839	1051
1015	39	695	976
340	188	988	878
1037	1515	107	1775
364	217	1750	1321
475	645	1855	23
188	1851	1059	1109
216	830	1021	1532
289	1025	1029	652
511	1511	988	1536
1986	1867	1039	240
1799	50	909	836
1355	167	665	1435
1970	1763	522	130
986	356	1036	1976
1976	424	805	1608
1442	1148	1837	141
727	650	290	529
635	1889	458	1663
1208	257	931	411
877	1765	293	1590
1011	773	666	14
1918	484	936	1660
1907	1927	230	243
1439	1427	455	959
509	997	805	513
751	1080	1860	846
582	152	654	1130
542	1469	727	393
433	1274	313	1773
11	1884	1462	506
113	1475	129	1736
731	333	212	792
449	968	900	538
944	1165	466	47
1930	444	1181	1272
1062	1019	1615	1301
1840	1211	832	732
440	510	860	1568
640	449	1468	1461
864	1517	392	1490
595	1451	1331	1917
132	182	1567	1837
1832	906	890	1565
1428	1224	1999	245
518	580	1959	217
887	297	886	56
1850	1786	181	1938
811	708	353	401
537	35	1252	1936
1614	253	421	570
1584	220	1736	1046
1687	1712	1504	455
1925	936	597	970
477	206	1479	1832
1320	1417	1882	1410
1332	1709	1543	1230
1528	1626	227	1070
1327	209	1313	1112
249	1470	1532	1576
1648	1282	1004	371
1787	344	383	1325
1009	484	1043	1928
1081	188	129	559
269	279	1924	1985
515	202	1720	886
679	983	1091	528
124	1620	1117	405
1839	1393	618	972
1791	515	695	1202
1700	252	769	36
1563	1476	920	679
1448	1979	1292	1591
881	1144	585	1341
1019	462	1910	1480
1945	1693	1060	1669
631	887	247	1253
339	1097	1776	1139
214	361	1859	1248
1422	459	571	1795
606	1797	831	683
1792	1184	1639	817
1354	315	564	956
958	1473	1552	1287
895	1943	1140	1346
1862	1394	696	466
1737	986	670	1332
1743	586	1085	614
1906	1829	598	595
905	36	1558	270
1230	753	1667	1525
1498	10	1428	1969
1704	616	1089	1296
745	377	589	332
1696	1967	1340	211
781	628	627	232
720	1495	1794	539
1260	502	1398	1150
1943	1856	131	930
1769	536	188	1577
1324	1728	576	548
1169	1479	543	404
224	581	1747	1158
1824	1932	783	1665
1151	902	1692	1479
1417	864	1578	1227
644	815	354	121
1102	975	207	1490
1212	171	1923	1394
1405	1412	976	302
834	1492	999	147
1375	540	1514	1748
1650	1108	554	385
1654	1535	50	1420
620	312	553	1369
1993	692	389	729
866	266	1671	642
1528	1082	563	381
1438	805	975	1119
81	1468	1385	1265
414	1893	1296	633
862	1483	227	500
30	1184	933	1377
1095	1293	434	1825
458	1140	681	1196
1969	1150	1182	102
1464	1831	1315	1062
743	1765	1845	297
1160	1812	603	1282
946	708	756	1784
109	1933	1145	985
1107	1499	1395	1268
1713	151	1086	1548
906	226	545	950
913	1452	783	219
490	1271	647	500
1603	725	1838	1669
766	924	1468	586
315	725	1202	71
927	1487	1640	1935
1849	144	1590	284
436	1722	1271	1830
242	1415	99	1827
1419	1662	714	771
878	1419	1729	11
1426	1707	1907	1439
391	1794	279	1133
252	1948	1075	563
109	1714	662	544
1268	1918	176	1970
1411	1425	1669	1407
1291	1719	912	1154
460	1021	1387	973
1525	1131	703	163
1140	1973	182	1983
1672	848	1646	842
893	1627	1382	1794
1774	1657	660	564
1757	631	1304	646
1996	1475	163	435
1806	1528	1863	1187
927	1499	323	1472
843	606	236	225
654	1413	492	22
761	1916	1156	1324
872	1963	1288	1176
1036	1086	590	1682
1548	1079	1116	1132
1940	1677	847	1557
1733	128	1594	965
794	1538	1059	1021
132	189	1260	704
355	641	843	1761
1480	1005	415	1451
1207	1136	1209	285
599	241	418	172
915	1684	970	293
1339	345	1049	1249
1756	1606	579	1774
894	346	298	1869
164	530	510	1437
1028	1585	420	729
1059	1898	35	102
107	411	1435	184
1763	861	1694	1061
908	1189	1135	662
547	1545	1560	1531
1064	683	1810	378
941	1481	811	1161
89	625	623	1709
1259	1403	1890	1056
1042	780	908	1183
684	1035	1347	864
598	1704	30	432
1763	258	531	1113
509	42	681	1758
825	270	1878	863
1579	1877	1021	422
1428	1787	55	708
606	1801	1973	1543
789	1252	1725	1061
697	1679	221	1358
1954	309	680	1594
1224	1967	790	305
376	1586	1934	448
1965	422	760	1190
1718	1835	1580	1176
578	1752	184	446
570	592	825	1838
951	810	1750	135
1144	1658	946	1079
442	102	538	1097
846	1990	77	1182
1297	1175	1191	1597
160	1230	1035	131
1470	484	1548	793
451	1686	489	1650
1574	260	1387	674
1677	169	1040	1730
148	911	133	603
1657	389	1178	331
1125	675	951	978
1563	1454	1265	1328
928	137	89	854
1253	1668	1277	1954
568	351	597	123
1744	27	728	1944
561	990	1736	271
1564	219	552	608
1089	1749	1130	158
721	180	83	1205
120	1653	1120	681
1978	1480	1708	722
501	1772	1935	780
989	1823	1481	1583
997	1754	1504	1331
1769	863	1184	119
837	1880	806	1924
1213	931	73	438
449	180	1537	781
1733	1912	777	57
708	1165	1153	192
647	580	751	429
513	1943	1098	777
960	22	1921	302
951	585	1225	944
1470	1273	1996	827
674	404	917	685
103	504	1870	462
878	605	1906	1848
756	876	297	1755
1627	1233	1892	235
1285	1273	661	494
1174	1872	240	1580
1031	1549	225	1487
514	392	313	1481
1632	387	1822	1685
1103	1128	867	1581
1723	721	1316	1705
1953	1149	1897	584
2000	504	849	775
603	1579	1502	1487
585	493	1241	1421
1169	1508	1368	1897
1967	1542	1723	1162
289	178	766	471
304	299	902	117
179	1101	1515	1482
673	301	1658	1311
190	1121	590	416
1816	1609	763	365
220	1283	747	763
1674	761	1257	117
708	1591	1015	1757
1325	1790	1459	1426
1701	1402	554	494
1506	822	255	1297
580	558	26	360
1701	362	155	552
86	1210	767	1000
208	1735	1591	916
1148	60	225	61
443	1211	179	1429
1089	180	1283	97
1270	190	1817	388
1520	658	1871	1655
1959	318	879	341
1868	269	601	1852
1741	645	1124	1986
382	1948	113	645
1930	1386	1892	1923
1147	1295	1696	359
1087	729	1896	533
99	574	495	1431
1809	399	1061	1999
1773	234	372	144
1481	809	553	183
1096	533	1936	1925
1957	1943	907	1717
930	300	428	1290
1145	1200	1695	38
1145	1378	1959	1954
132	1991	1264	1969
345	1104	175	1919
1870	1172	1407	539
1730	1859	293	317
1440	1754	69	1514
523	289	677	222
1603	610	1325	311
1762	282	16	582
1852	774	1613	1749
1077	1957	707	1269
141	1332	701	432
47	1865	952	400
790	575	785	191
706	992	1554	245
1371	645	772	1536
1614	1444	1266	50
312	1425	1836	1424
441	1397	1039	1215
24	1986	568	486
1184	425	708	57
756	377	436	622
1649	394	309	79
1094	1529	1036	1886
1936	135	314	726
460	996	1072	256
725	603	1293	930
1150	1708	1845	764
87	870	1072	1427
1687	1379	320	733
672	1695	1639	1303
441	271	1978	1034
1123	670	1637	1109
1143	1695	1872	575
254	741	1439	104
1378	560	899	1980
190	1150	784	651
782	1207	16	201
1307	275	887	1901
918	812	435	1080
117	1363	103	341
130	893	508	1747
826	105	276	1249
863	1296	310	1841
415	1142	959	693
1035	921	1595	267
1174	1550	1837	390
1081	1730	258	834
1206	322	299	829
1564	1621	1100	122
498	479	891	1260
1730	1488	256	1350
1523	1307	495	411
1399	1005	1610	1801
299	949	1261	1319
778	334	366	1608
212	1300	598	322
573	1433	473	112
1615	987	1523	1529
1949	1412	1603	599
314	1459	1972	1898
1276	295	39	1946
348	722	793	793
1380	1516	1920	897
381	1809	1950	696
281	1837	1551	1905
921	1056	1143	1746
793	1368	68	903
1258	46	1781	1332
486	1042	1986	1328
1935	1137	1705	1891
777	637	1539	151
1176	353	350	507
1431	1040	235	21
658	1018	1251	1604
1015	1185	689	1237
877	315	572	1623
33	928	1636	351
1477	444	1098	63
1058	1386	77	120
26	878	1292	1711
512	590	201	1373
451	202	1435	1068
571	1782	129	805
116	1673	474	494
506	1101	1940	1549
533	294	435	1687
1974	1259	1671	1701
91	1410	1455	1132
303	1946	1008	1011
1898	91	734	975
1880	261	667	1194
862	923	1838	1256
1093	1499	1443	353
1053	708	1754	1725
1627	1807	596	1367
1296	1156	1684	807
56	1603	1609	837
96	767	249	1798
1647	1038	1456	1636
1486	584	900	1164
1966	642	429	1447
1785	140	1988	923
549	738	1804	1375
1201	745	1433	998
1923	209	988	529
260	1771	740	980
132	1583	634	756
264	1451	421	1114
1792	1986	1352	508
239	80	1733	729
667	1878	306	1570
1650	1932	965	1785
998	1423	1342	815
1720	1380	726	405
618	325	777	1220
1791	462	324	1075
76	386	1691	197
1138	708	807	839
1211	946	1722	1806
1747	917	443	1293
65	1646	374	728
1001	1966	1018	565
1323	396	1172	1684
1346	1552	1417	1289
736	1520	77	472
1547	1293	425	1725
690	1269	863	324
233	1390	105	764
794	1042	1534	1257
1016	536	1604	1971
912	1730	1045	342
1018	91	923	391
1721	1727	93	1648
994	1554	1158	1996
52	1944	1978	1784
547	413	978	1440
1445	585	394	1314
277	1520	1493	1515
331	1027	1409	852
1994	1484	1934	937
953	1006	1274	1547
962	589	1495	49
1969	478	407	1749
528	391	723	73
1771	959	120	30
113	1904	1691	1145
1840	1705	948	1836
832	1906	623	1885
796	1763	1027	1469
639	1327	301	1017
1194	1314	1038	689
1786	1783	1286	379
1830	746	1573	580
312	1362	244	842
208	473	845	402
1595	710	36	719
231	74	1096	1262
966	779	1253	1075
522	1677	260	1850
1123	1731	633	572
1050	1240	825	901
338	683	1561	75
1414	60	1581	608
327	1100	61	214
184	1747	182	1409
820	1159	1744	1147
635	1367	474	1587
1626	1659	447	1959
1144	1425	1984	746
1667	1004	171	709
984	66	284	1396
1759	764	1572	245
583	234	538	296
1522	724	1114	1581
189	398	1380	485
257	757	876	1316
957	1538	1174	467
1031	11	865	667
950	1222	1609	34
1234	940	1254	690
633	191	429	1135
152	473	771	633
1060	825	843	211
1620	298	523	429
858	1727	1098	368
240	990	1337	339
1572	1980	263	1651
1569	1266	727	1773
1624	1816	583	216
616	553	1150	1975
353	1108	580	1696
590	836	1376	1128
879	1301	1648	1383
116	48	1345	589
547	173	1412	1582
708	46	1121	162
418	644	234	295
1819	1996	746	77
1398	1153	996	475
1320	1721	162	123
538	712	530	1210
1648	1267	493	1475
1095	559	468	223
1994	1099	1159	643
590	1239	328	328
1944	296	976	1115
350	1031	1346	58
1949	52	1184	376
757	203	1790	1290
1930	254	1544	1675
1754	1964	792	1341
667	1129	243	663
666	172	854	1306
292	1988	1000	75
1971	1627	1192	1546
451	1350	1687	181
1335	289	1916	1356
1613	1015	1328	179
1542	121	1036	56
950	1843	1366	1831
864	1899	1223	1423
1676	604	867	1439
1775	478	697	1521
1051	831	1668	694
1118	1907	1000	1031
1290	659	1202	709
889	1865	308	160
1839	628	1552	1188
102	188	1080	1765
1352	256	751	789
351	1538	120	1882
1217	1800	706	861
1383	1349	172	1808
68	1385	928	1593
384	1072	155	753
155	438	1052	1713
1519	386	471	186
344	1712	1732	1237
226	814	1227	1889
534	662	621	672
697	401	1777	678
402	598	535	113
1734	1173	1489	912
323	1203	1611	111
1401	1739	1679	1943
509	694	1541	458
1686	787	197	742
982	32	667	991
826	1657	1045	1776
435	867	1627	1449
914	1767	1603	993
1614	969	808	1563
928	580	1521	713
1511	644	139	316
1572	855	949	239
1784	475	1889	942
1506	1909	156	1118
727	1585	1764	859
594	689	87	803
1053	787	1693	1129
1960	1051	1618	432
1800	174	388	1915
1177	1055	1236	334
926	174	954	1121
146	826	1169	290
550	941	1027	1797
672	1760	1914	351
357	1700	1974	995
1104	843	972	1031
1817	637	1656	196
759	1755	34	1570
863	200	654	560
1350	204	1635	464
1100	487	860	1336
966	331	92	578
780	906	243	1551
601	289	1037	804
199	487	1379	1633
1301	793	1592	1225
1074	1090	964	1872
830	1324	1999	167
1428	439	1690	1087
215	482	375	52
1986	1218	459	1367
366	1275	1850	713
1170	533	1887	1043
707	1661	1635	1478
290	972	66	91
819	1198	1708	393
874	1511	63	306
362	1650	498	800
258	1263	1813	65
395	570	481	1925
479	823	1513	1555
377	687	1662	1576
1743	612	870	543
468	1941	960	1526
1032	1734	1711	446
1404	226	476	759
909	1133	1240	876
119	1382	1745	264
1847	840	806	1859
290	1696	1130	258
1322	1437	1237	1623
1095	780	1661	1052
1838	810	1016	1826
1092	1557	1569	1293
440	1984	1868	170
192	349	91	404
813	1446	481	1802
768	1926	1970	1432
26	1969	186	1665
398	662	754	1593
1137	1699	675	197
739	1795	1892	862
1408	1813	1386	1818
342	1777	352	1226
297	1816	1767	289
1255	1105	1881	70
373	216	406	79
140	1426	1462	306
1970	863	1834	1897
656	1438	1941	1635
1102	1839	1797	1241
742	888	151	1524
296	1132	748	1034
1641	279	793	248
1650	1941	1595	1147
801	1991	1273	1252
804	972	296	75
895	1111	582	1495
1805	950	1020	1218
1469	764	1035	39
352	181	433	532
206	702	287	401
1513	82	131	385
460	395	1507	1234
400	1793	302	105
866	773	1790	1611
1512	1076	1030	1039
1629	1777	1065	1324
1670	190	1445	1456
966	76	905	1518
1651	1963	946	774
1000	1695	1104	122
1040	1911	1217	447
1228	1963	246	1874
337	113	1428	62
323	1281	666	201
1641	976	1456	1635
1203	194	1599	1115
320	1030	225	1583
1413	102	1917	128
273	156	697	594
306	538	1525	1080
63	1806	1276	273
1190	1610	1037	453
1545	1134	1691	240
578	1068	1525	721
1615	1390	1195	1159
1789	60	1071	745
1954	1164	1418	1176
498	151	1519	663
1017	1464	370	788
1404	589	1971	1612
162	1052	772	919
1927	1086	1849	899
1751	1793	657	1915
1498	558	1419	522
1561	236	486	591
422	1463	537	759
807	1597	1197	113
1203	330	254	1949
1033	783	96	861
1955	1395	90	616
1079	1881	384	955
261	880	1430	1564
572	416	1717	1146
1370	1937	1031	923
575	1294	1977	1706
975	1465	164	986
1597	637	1348	686
203	505	188	1829
827	1197	773	318
1938	50	981	1812
1403	1739	572	1149
1348	360	141	767
279	357	878	513
1623	946	1643	1960
344	1436	1070	1992
751	1701	1029	1356
78	422	1250	114
757	1011	1207	1490
461	48	560	93
1430	1097	1767	534
522	372	1847	187
307	109	1741	97
504	1634	1968	1315
1188	354	459	353
571	891	1731	695
310	953	424	579
897	1792	182	356
1341	1513	378	1148
178	1091	915	117
1188	165	654	1168
709	441	854	869
918	1747	1483	1345
138	640	1547	1120
1163	801	1639	367
1655	16	1915	719
467	800	774	1513
634	1637	1849	1784
519	499	681	1877
408	958	1110	225
1416	206	1460	1110
1710	1874	889	122
1796	819	1655	279
93	51	1602	610
1169	563	30	357
1936	968	1362	562
308	260	1558	1103
13	1770	771	1159
379	373	406	1451
72	580	854	1856
592	137	1842	635
1929	1337	1975	601
1858	256	509	65
793	1858	134	172
1919	268	227	614
815	620	651	1334
768	1855	1071	1691
337	1535	1847	1612
306	1897	87	1573
431	1743	1977	692
1574	788	466	405
1164	1421	1968	635
438	973	1895	1741
954	950	352	450
14	688	648	1580
1621	1942	678	252
1693	1058	1799	1895
822	1698	375	166
1370	955	491	1829
818	1321	139	345
1746	1465	1305	999
1317	1492	932	793
1347	998	1455	285
1952	1601	1663	689
1165	653	1150	1583
97	981	1687	1399
335	1830	107	1112
1370	1141	1396	1812
668	1966	1136	1530
1317	549	694	1178
335	1964	1667	1288
1612	430	686	491
1947	55	179	1615
757	1499	1031	608
1778	1826	136	130
891	1492	321	799
1210	299	1593	396
409	1412	1515	903
1662	1070	1033	591
1867	672	1589	1479
862	224	1315	1036
1101	146	1547	1385
1068	1375	932	1470
1845	762	1146	949
1923	338	717	67
1669	620	413	491
1187	1138	1433	963
1202	624	583	572
1201	909	1389	75
1708	856	1147	1806
1316	509	1566	716
746	1134	727	214
1384	1113	1375	44
1356	356	1365	368
1050	1081	305	585
1263	252	1557	1871
225	1989	960	1782
654	759	1870	292
687	1784	1888	117
194	914	1684	1257
353	388	1335	1506
371	1207	547	1327
1651	1365	955	878
2000	153	431	424
1729	1567	1269	794
1599	790	48	1333
941	1767	612	1068
1553	1649	1741	926
1601	796	819	1339
1404	553	820	721
174	1325	1082	1478
299	1936	76	415
1742	786	602	1925
781	496	308	1930
318	597	32	623
605	129	579	1593
1826	592	308	589
131	425	723	1687
1235	405	609	823
34	492	1103	242
1672	1459	332	257
1532	68	312	518
713	1552	588	272
1935	584	1341	816
1059	848	1637	697
1751	1327	777	648
534	879	1155	663
1755	1584	1772	1160
1673	1542	790	269
1833	652	1181	706
515	776	1566	582
103	1609	591	42
1437	1424	1787	934
1342	417	408	1769
1222	1242	672	1891
460	777	817	1057
1365	1476	1183	1311
628	273	433	1267
434	1755	128	738
1701	87	274	97
995	983	1957	229
1327	1009	632	194
163	19	1963	777
1809	1572	1747	1582
1565	1480	115	228
847	1502	365	1702
928	762	1817	445
1017	533	69	648
1860	1488	1541	725
1767	1976	1367	685
127	1224	1953	14
1830	1269	148	1138
854	1947	229	1695
786	1628	570	1776
1526	824	1918	1228
1272	1263	60	832
1727	1095	510	747
104	620	933	1991
591	201	897	1091
1084	143	1502	709
1593	1123	1595	1532
942	987	1290	274
1695	73	365	835
969	857	180	1341
720	1537	467	1284
1723	1021	1645	1405
1052	307	1567	375
1453	1688	575	1540
662	1972	1501	484
1424	1144	1425	1167
856	1340	1393	1772
1831	1592	1163	1359
1063	498	912	1653
466	1117	1504	1381
641	311	1707	1618
1386	777	1602	1684
1406	1368	737	32
136	1546	1818	115
1604	135	1459	1951
1409	688	770	557
1693	1444	1021	1972
1226	290	1996	469
1781	764	900	1706
1096	610	542	961
573	843	38	1009
1039	768	819	1695
1685	785	988	1788
1813	1348	81	296
1428	855	1120	1391
400	758	743	233
897	22	1601	1771
1538	443	1329	1995
1089	1586	816	1021
857	361	1291	1622
1517	1754	1534	1612
1454	777	1211	771
638	882	1438	1181
1943	89	1782	701
1431	949	1534	76
1585	24	247	1339
1941	1552	294	174
1556	1833	418	1739
1897	1455	775	27
1911	1689	281	689
1443	1109	1950	1259
766	673	1842	657
400	1288	747	492
1370	69	452	77
1595	210	118	911
358	931	264	1887
1356	725	1250	13
420	999	304	1809
593	232	1395	476
836	1381	656	270
132	1937	729	573
1676	1871	1326	430
1896	1693	169	570
1894	378	434	1998
1235	1327	1502	1873
1802	562	1531	1449
24	1653	106	101
323	703	150	227
1713	714	556	1446
755	348	997	1087
888	391	457	708
1787	352	1890	864
1227	880	1464	1825
51	1108	197	950
540	829	255	1089
1090	1716	1075	1949
1129	388	597	635
310	593	277	1652
1269	380	266	1515
802	1842	755	43
221	457	871	1306
490	306	738	1266
918	19	904	160
658	742	1464	1240
454	1333	1263	1148
1652	1326	1554	1774
996	593	362	15
300	567	34	148
14	1899	1311	1610
689	1518	1400	70
1981	1804	959	1272
1023	1319	596	1705
816	1154	1890	1969
1877	1490	1832	1891
1558	580	68	1964
1751	1789	456	732
520	310	1073	926
962	1752	1401	1740
896	562	344	1458
645	1151	1343	1936
486	582	1387	1665
1449	1148	345	1389
1351	1741	1135	195
1547	1241	879	1696
546	929	373	351
1226	687	854	1544
1937	1827	387	1120
1659	964	358	331
938	1744	786	805
861	542	688	795
1273	752	216	404
419	1800	548	1905
1744	413	1664	1371
439	1942	727	526
1264	299	996	1126
1032	1659	95	1184
970	599	614	1142
444	334	207	760
342	1078	1078	1592
911	1416	507	1582
1998	1959	1189	43
948	229	1150	424
1107	393	265	1334
462	801	502	1353
1521	494	357	371
105	1564	1272	1613
503	424	334	190
1194	669	1338	419
619	293	1413	1156
364	135	1521	1402
438	109	821	1368
1271	150	1726	1781
1265	1355	1064	1908
1169	939	474	1757
690	719	1669	304
1492	31	242	765
385	1573	1668	1243
1529	808	396	1091
1715	377	218	895
1249	657	526	1245
1652	792	867	1251
738	1291	970	1081
619	1562	1472	1066
1879	1398	781	1054
1709	837	1624	34
834	746	865	970
695	526	989	661
830	1956	978	941
1019	608	1517	1635
987	1016	877	1347
1012	1763	873	1733
514	700	1710	404
1638	909	1037	1672
522	772	1875	674
1346	859	907	992
1499	1299	596	1661
962	127	1260	660
578	1436	1683	673
336	658	1238	1613
180	1806	1602	1909
1066	1975	1345	638
517	783	612	988
1829	751	1370	587
414	1938	502	704
990	1938	172	1408
1310	1995	574	377
1967	1510	1118	193
1181	1524	38	1053
49	1578	450	532
1056	1665	534	1365
1215	1954	642	433
1022	333	1033	1270
1975	1465	1627	1041
1647	1603	1587	603
1963	1957	1080	1147
1519	1923	471	1348
458	1298	1374	890
438	1108	1203	167
1595	937	971	1203
1506	150	1307	1136
1621	1275	1051	321
1655	104	605	1205
1587	449	460	880
1924	198	1417	1066
1245	1468	168	842
1084	876	1073	1200
1372	1717	1744	1720
67	1904	706	1017
705	788	1492	801
1479	397	1368	1395
1013	747	1128	1580
54	617	749	1176
1675	197	1099	348
1218	454	806	603
1182	1780	1594	985
1303	1880	736	925
1172	13	1784	996
190	819	1948	15
699	105	122	167
347	418	1824	1556
459	1309	1592	1289
1905	827	1462	1526
1826	1634	1863	672
213	226	1908	198
1247	1556	643	1154
1752	1632	1332	1655
1899	838	849	747
1353	207	1768	1643
574	146	248	1084
1822	735	912	79
185	58	1793	594
1963	711	1186	940
1463	1526	1289	439
1224	1340	1560	372
927	1569	51	797
562	139	264	1617
1397	1306	1276	1833
713	556	733	1057
366	100	1405	613
47	50	188	90
1757	1517	1147	1498
1808	17	835	966
54	285	872	1242
248	768	1348	407
1926	1644	73	219
1146	1170	1930	1391
841	1473	1923	1770
1435	23	687	635
214	1479	480	1110
1130	135	1520	306
1347	1027	1210	130
1825	1969	1761	1357
894	1246	155	1854
896	1036	1970	722
1949	1213	1633	99
1276	234	364	1255
1390	956	1283	913
622	795	1739	962
613	1930	1401	1385
1654	340	422	226
1988	424	309	1680
1764	721	1043	533
696	132	689	1202
445	1505	1717	1518
1482	1076	443	1573
1263	998	409	1933
1635	172	287	713
329	1653	43	959
25	1323	1634	1558
1818	737	1321	1925
196	260	1780	1908
1019	1338	1255	1552
1070	1242	459	487
45	183	370	1424
1998	1865	656	1523
734	678	954	1140
493	336	1387	54
1003	1364	1896	982
1407	1979	1264	1152
1379	1413	470	1453
497	1051	1272	796
1463	296	1597	710
39	870	1037	977
1385	856	869	268
873	945	1370	1380
268	951	1309	1216
1681	1683	456	956
1813	1336	988	796
318	407	1310	908
234	1303	1744	645
574	372	185	1792
1789	296	1876	1407
516	1359	1350	495
551	973	556	1504
699	1835	1906	389
1441	1626	1110	1212
622	106	1041	159
1378	1443	1816	787
666	1838	525	1175
935	1899	115	1049
1366	448	1910	404
1532	560	1468	1745
486	1807	996	1716
751	48	1882	1768
342	1582	1537	1140
569	24	48	1492
719	1933	178	212
1066	1391	891	538
1889	998	1445	44
1069	1069	743	250
667	1452	915	1289
105	1234	837	1524
1447	835	1112	1592
440	1652	719	657
809	1666	1415	1991
1493	1921	1312	1168
1857	256	395	1855
634	1121	695	1215
576	1141	1644	417
993	1912	1708	1812
1303	939	505	1236
1877	583	1234	1758
521	1385	1600	1069
1972	1297	601	1366
630	626	1865	2000
974	24	1485	21
1632	1120	1394	1060
404	1358	253	1948
308	603	84	79
1097	782	1669	637
1108	318	1039	1759
1065	1387	1402	10
933	192	1310	215
598	1744	1083	488
1421	389	253	1013
1467	550	314	315
1599	1382	775	1151
1596	865	1496	1807
209	660	1324	834
867	260	1744	384
539	158	2000	710
1283	823	816	879
454	1641	37	569
1298	1452	108	192
1149	846	1643	1498
1739	60	38	1746
1892	967	1339	1114
990	1150	415	1141
679	1955	638	997
1583	683	1693	1683
1028	1960	1899	1282
1205	722	947	1217
1132	670	1571	389
842	1025	1512	1662
776	92	68	1134
1193	954	1693	1647
439	523	636	1966
675	723	1561	847
323	746	1672	999
1512	947	61	969
1732	409	1505	716
1296	1022	1371	1868
1050	1632	1795	1115
1539	1957	309	1043
209	809	689	1441
1466	1412	141	1581
238	1700	1060	1882
699	119	357	1208
316	600	1387	820
571	1656	231	471
191	1396	212	33
1347	144	1129	1670
1232	1694	470	190
1649	785	1044	310
1402	960	919	839
682	612	1592	1144
1202	904	1247	274
1953	1942	1495	653
1259	368	1973	1052
390	1592	766	354
1107	760	1172	357
1143	826	241	408
118	1145	1755	755
327	116	847	834
328	1223	860	527
610	447	1436	1682
928	185	1924	1360
1120	557	669	1095
870	277	982	1964
425	574	191	1872
776	715	255	1011
1315	526	1354	1679
879	282	849	371
795	1984	159	128
1134	395	1365	637
1445	477	1739	1602
564	48	1966	1463
1519	1590	872	920
1169	378	576	318
102	1305	1492	1271
776	120	105	539
181	1201	148	938
770	581	325	1594
1319	1864	476	1389
1077	276	1388	161
416	1020	1845	1972
306	1022	1247	254
1890	1530	267	49
1882	564	411	870
1062	1822	609	617
277	1276	1800	234
1539	1660	606	1714
1331	888	100	973
322	949	83	1461
1989	799	343	1338
377	1675	403	1564
1126	1552	926	1820
532	1173	644	1424
244	635	702	931
462	194	1832	312
1165	1754	1393	1340
738	1658	22	1544
346	1803	411	568
119	1848	1038	103
505	1756	1293	172
1873	1470	652	1989
1042	296	1892	1476
89	943	912	1781
1158	469	1171	432
546	879	1405	1127
64	1131	759	1507
1900	1506	63	1486
1224	1484	1221	1278
461	347	1825	213
257	423	85	1243
58	1269	689	1150
1556	55	998	622
367	785	756	1159
1633	675	1066	1437
654	411	955	413
935	320	1310	143
892	1115	1592	1332
468	1050	1991	190
391	1607	1174	1799
339	1929	1661	773
809	166	1487	1281
1634	1774	1107	334
431	1428	443	663
991	1619	1552	1846
19	336	1964	57
476	101	1681	269
33	221	461	149
1594	116	661	1880
634	841	1554	739
1007	1103	726	23
426	279	219	1021
735	1232	541	66
72	1913	75	449
1076	1749	437	1842
158	1739	1915	1561
1760	807	1191	343
1249	864	1997	397
42	1325	419	1043
1198	714	1363	1299
283	194	1904	1736
1977	211	207	1619
533	1543	29	1064
1492	782	503	1359
1632	1528	483	1835
1990	1671	683	1140
179	1820	845	596
1070	1066	1823	62
372	985	75	1673
427	1249	814	1712
1786	1481	126	101
1227	724	1005	378
625	1370	123	1717
581	1443	60	906
1463	599	726	742
386	1428	1112	123
532	443	1204	1122
786	1449	1628	1091
1243	791	1632	375
1726	861	516	1646
834	1160	1014	717
1527	1819	1848	417
1191	557	747	1613
263	986	1731	730
801	1629	1578	971
1548	268	1888	188
1215	1420	1888	829
850	1557	1063	804
268	153	196	573
1738	435	88	323
1350	1810	1088	55
1407	202	105	1191
732	1716	1383	405
601	868	1573	1442
876	795	1441	1677
1730	1311	987	1116
1526	1809	458	496
339	37	1367	247
72	479	599	484
49	1954	1215	247
596	1314	1253	1001
684	1070	420	999
1166	453	1526	1178
529	1595	1992	677
1894	32	476	813
1112	1598	948	957
1158	1484	455	285
601	867	856	1313
1630	568	1605	1040
1174	1910	144	416
1901	478	687	1864
570	1702	1797	927
1971	188	1766	1650
1231	1215	1442	12
295	273	1163	1101
757	1610	893	1800
923	1285	1666	465
944	1241	232	1963
1026	423	1011	1052
315	636	399	1542
345	1754	737	1962
83	1072	484	310
366	1152	998	1848
402	575	1990	811
1094	1210	1762	1795
1052	1199	881	673
1694	188	969	914
408	1015	269	608
869	334	1138	863
193	1041	841	581
747	1965	66	1396
920	1158	904	1440
1868	277	1864	706
285	210	1550	770
292	500	412	1135
876	935	1201	1554
515	1073	258	1869
1975	1085	555	1294
1865	1965	510	1546
1719	133	353	1678
823	1208	1620	257
1579	1070	1974	421
784	716	51	1987
1743	1622	1916	720
